MA_h,Threshold,Hold_h,TopN,sharpe,sortino,maxdd,ann_ret,total_ret,win_rate,active_days
156,-0.4,13,3,0.49537111535947076,0.6661622258630658,-0.192923174452579,0.06932227504113087,0.6436682677434562,0.5377113133940182,1538
208,-0.6,4,10,0.4950621427898785,0.6842141946836887,-0.09640262514131626,0.055098101113796316,0.488317039762473,0.5276114437791084,1503
208,-0.2,8,10,0.4824738557102461,0.6512568847192094,-0.1902492487250258,0.05932063810437804,0.5330484935503768,0.5257328990228013,1535
208,-0.4,8,5,0.4808079543585003,0.6500239004578106,-0.16491153245637957,0.06036998641405322,0.5443435011845559,0.5330713817943681,1527
156,-0.4,8,10,0.4628879479991097,0.6279353912720991,-0.18262707074719708,0.05751345259894758,0.5137637288648462,0.5326797385620915,1530
52,-0.8,4,3,0.45965061925621736,0.7754760418141994,-0.148012925119681,0.05908077232344011,0.530476677942318,0.4785859959211421,1471
104,-0.2,13,3,0.4567428198942676,0.6030177406101733,-0.16727427132038697,0.06584962013710371,0.6045026103033626,0.5300063171193936,1583
156,-0.2,13,5,0.41790003937215886,0.5611653646176639,-0.22127234247062877,0.05910956903198983,0.5307852359273812,0.5330739299610895,1542
52,-0.4,13,3,0.41454524650059654,0.5737848635526842,-0.1619873249461088,0.059546167101510505,0.5354700010787583,0.5223012281835812,1547
104,-0.2,8,10,0.403043314162391,0.5362293756670136,-0.13381115659332699,0.05301510867301973,0.46666991896740195,0.5229299363057325,1570
104,-0.4,8,5,0.3788195300522507,0.502435139614182,-0.15462995642592348,0.05095314394315009,0.4455101362033824,0.5274725274725275,1547
208,-0.4,8,3,0.355366801785368,0.4740869957041725,-0.18299935311387228,0.04855721069821706,0.42125536827165955,0.5291421087098886,1527
208,-0.2,8,5,0.33134400098345734,0.4403371664806786,-0.1902492487250258,0.04539871777860238,0.3898195012107428,0.5322475570032573,1535
156,-0.2,13,3,0.32083173876259025,0.42662246306120927,-0.22127234247062877,0.048199483917091834,0.41766437377694654,0.5337224383916991,1542
104,-0.6,8,3,0.3120207313793398,0.41616772712001887,-0.15907106418000982,0.044154433995992504,0.37760159098462,0.5198675496688742,1510
52,-0.2,13,5,0.30194789983097214,0.4060602640955259,-0.2181815085529175,0.045434244443117944,0.39016971774145914,0.5231660231660231,1554
156,-0.4,8,5,0.27400345968549566,0.36221885196854714,-0.18262707074719708,0.0396199389009646,0.3338591509037945,0.5366013071895425,1530
208,-0.2,8,3,0.2609538659837971,0.3460235798216608,-0.19827808165224758,0.03886015535663723,0.32664864162036755,0.5276872964169381,1535
156,-0.2,8,10,0.25968843076787823,0.349257868220954,-0.19219802238698247,0.037874110566423536,0.3173411605014078,0.525599481529488,1543
52,-0.6,8,3,0.25916218319034684,0.37206137813110834,-0.15166037322088977,0.0384947027961251,0.3231924457851707,0.5145888594164456,1508
156,-0.6,4,5,0.2313920487632556,0.32476702828370096,-0.12900014269229276,0.03393672115457069,0.28073614808503433,0.5139627659574468,1504
52,-0.2,8,10,0.20475673530936828,0.2759285014239193,-0.1646832083550035,0.0327431206543789,0.2698148157234599,0.5074433656957928,1545
52,-0.4,8,5,0.19374015565924296,0.2630049053507082,-0.142648796083797,0.03189171196445084,0.26207382520371447,0.5182529335071708,1534
104,-0.2,8,5,0.1932378360384079,0.25328318215358075,-0.16492533118229946,0.03191578581143917,0.26229214195535544,0.5254777070063694,1570
156,-0.4,8,3,0.1789256201027281,0.23489372020810304,-0.19098020555127893,0.030287142135148937,0.24759602459025443,0.5248366013071896,1530
104,-0.4,8,3,0.17428400990124301,0.23018960605847116,-0.1897924350249135,0.030104942691739467,0.24596118598641747,0.5223012281835812,1547
