ma_window,bubble_threshold,mom_lookback,hold_hours,top_n,total_return,annual_return,sharpe,max_drawdown,win_rate,n_trades
500,-0.7,13,2,10,-0.4920747405539657,-0.10937969122813074,-7.029179508100445,-0.5034443580692674,36.102236421725244,626
500,-0.2,52,2,10,-0.7727977836074618,-0.2238451846913836,-7.040614708440939,-0.7768699864895485,37.91641429436705,1651
500,-0.6,6,2,10,-0.632800381340328,-0.157442590688336,-7.044441465742556,-0.6475277348137729,36.177474402730375,879
252,-0.1,52,2,10,-0.8561666014827027,-0.28221168934630614,-7.052393209857701,-0.8684192570246403,38.55530474040632,2215
500,-0.8,3,6,20,-0.07334410261444413,-0.012940903086310906,-7.065140790804199,-0.09920319708155911,34.35114503816794,131
500,-0.8,6,8,5,-0.06817712614167437,-0.012001939802804285,-7.076592336836068,-0.07787029525651012,37.735849056603776,106
1000,-0.5,6,2,20,-0.591790478390489,-0.14204974363207168,-7.081152238484804,-0.6137761860593043,36.29976580796253,854
252,-0.1,40,2,10,-0.859167105942869,-0.2847945864779964,-7.088448042406419,-0.8640579039041547,38.690744920993225,2215
1000,-0.7,3,2,20,-0.41393056941200657,-0.08731703910748412,-7.092470260150327,-0.42275828445266384,37.60162601626016,492
252,-0.2,3,2,10,-0.8800842182166166,-0.3041903587535669,-7.099454587769756,-0.8844569404317314,37.833753148614605,1985
1000,-0.6,6,4,5,-0.2912754979712806,-0.05717288607134552,-7.105825136820711,-0.3007772701617666,38.52459016393443,366
500,-0.1,3,2,10,-0.866300007460308,-0.29112294191396615,-7.11688720721887,-0.8717861537510271,37.818773738469886,1843
252,-0.7,20,4,10,-0.20778073682202236,-0.039045450449262775,-7.119206578402907,-0.2657839942592318,40.345821325648416,347
252,-0.3,52,2,10,-0.7953393448691488,-0.2375896017604009,-7.12171786866059,-0.8153685565904139,37.820878494010266,1753
500,-0.3,10,2,10,-0.8038261739038792,-0.24309110559101688,-7.1265945869449485,-0.8131998351864687,36.21511232130701,1469
252,-0.1,10,4,5,-0.6144803840050086,-0.1503988120426314,-7.128558480677974,-0.6308131711180376,40.38630377524144,1139
1000,-0.2,6,2,20,-0.7479774939719235,-0.2099623180785507,-7.129598935978373,-0.7615931017565448,35.040234089246525,1367
500,-0.7,26,4,5,-0.2217377214621873,-0.041961750363669115,-7.132590467226467,-0.256794937134859,38.02395209580838,334
500,-0.2,26,2,10,-0.7844495678020794,-0.23080095988477556,-7.13282391052217,-0.7931264174864139,38.340399757722594,1651
1000,-0.2,3,4,5,-0.4697999992826295,-0.1028192084723959,-7.13490268950913,-0.5024988713496737,40.486409155937054,699
252,-0.4,6,4,5,-0.5217487606552699,-0.11850045260048225,-7.137388839361095,-0.5384540631624877,39.824120603015075,796
252,-0.8,10,2,10,-0.3160047146059246,-0.06288142811495656,-7.146423529397768,-0.33729940561553085,32.9153605015674,319
1000,-0.6,10,4,5,-0.29836793426455543,-0.05879300840434909,-7.153716642334491,-0.31714687495727256,34.69945355191257,366
252,-0.2,3,6,5,-0.409018557680219,-0.08601352556551412,-7.154948826711962,-0.426017035327137,41.18476727785614,709
1000,-0.6,3,2,20,-0.5498038772121152,-0.1275658180001873,-7.158438385510163,-0.5640309640544843,36.83473389355743,714
252,-0.8,3,2,5,-0.37497927956236965,-0.0772192667176057,-7.165440630589001,-0.4136768617999824,35.10971786833856,319
500,-0.5,26,2,5,-0.7156453380223828,-0.19348647562642873,-7.1666576727114935,-0.7321029647507291,37.54545454545454,1100
500,-0.7,40,2,10,-0.4669484177850288,-0.10199592591261109,-7.168550969882972,-0.47881251956350823,38.019169329073485,626
500,-0.6,3,2,10,-0.6337142561262776,-0.15780153032482858,-7.172086802261982,-0.6468313557601387,36.74630261660978,879
252,-0.6,3,2,10,-0.6385144566497639,-0.1596991730243621,-7.175820688081691,-0.6762125565998246,36.36363636363637,946
500,-0.2,3,2,10,-0.8411241068106043,-0.2698986304634774,-7.177386097962748,-0.8514610559271123,37.310720775287706,1651
1000,-0.2,6,6,5,-0.3097572503948157,-0.06142329901556953,-7.180856274146414,-0.343652956701085,38.73684210526316,475
252,-0.6,13,4,5,-0.3695939150476554,-0.07586450640286413,-7.183081512781403,-0.40013801072063815,39.96101364522417,513
500,-0.1,40,2,10,-0.8107781334781992,-0.24774665587174793,-7.183504864084313,-0.8171048164343393,38.19858925664677,1843
500,-0.3,13,2,10,-0.779322198966531,-0.22770260109705576,-7.1846750616920545,-0.7927185929457723,37.91695030633084,1469
1000,-0.4,40,2,5,-0.6831438287221712,-0.1784219397634348,-7.2008901608850575,-0.6985481792951203,37.14565004887586,1023
252,-0.5,20,6,5,-0.272566215352944,-0.052962729031900246,-7.203511088588512,-0.30862283616790087,40.169133192389005,473
252,-0.6,10,4,5,-0.37394757764668973,-0.07695898098248,-7.204503112695937,-0.4066278195012967,39.37621832358674,513
500,-0.6,3,2,5,-0.7024963983138643,-0.18722815690112493,-7.222119609086226,-0.7125417242788453,38.45278725824801,879
252,-0.2,26,4,5,-0.5565611213408179,-0.12981906047237668,-7.226264556749251,-0.5733895505294757,40.70107108081792,1027
1000,-0.4,3,2,20,-0.6639861787689764,-0.17013317841367537,-7.229316375453564,-0.6752794019440497,35.386119257087,1023
1000,-0.5,52,2,5,-0.5917023367296727,-0.14201806909199988,-7.238383869507944,-0.5968593173797492,37.470725995316165,854
1000,-0.4,13,2,20,-0.6224075622372083,-0.1534118789290163,-7.238884763999864,-0.6295851655153187,34.40860215053764,1023
252,-0.1,26,2,10,-0.8636051203151405,-0.2886998507775973,-7.24108445485436,-0.8664734958197217,38.1941309255079,2215
252,-0.6,3,6,5,-0.2499095543918196,-0.04798282775114693,-7.244554541482627,-0.2729370296477004,37.84530386740331,362
252,-0.2,52,2,10,-0.8338143559933358,-0.2642611678917892,-7.2493429519229435,-0.8449615074935207,39.64735516372796,1985
252,-0.4,40,2,10,-0.757705786946781,-0.21526253091984726,-7.254514137971063,-0.7735289073062652,37.8129117259552,1518
252,-0.1,3,4,5,-0.6375907531951535,-0.1593323928268262,-7.256815133520919,-0.669485561838548,40.38630377524144,1139
500,-0.2,40,2,10,-0.7852069806638917,-0.23126381485620284,-7.2607698790346555,-0.7913344753253028,37.91641429436705,1651
252,-0.6,10,8,5,-0.17180754670586307,-0.03172063449433338,-7.262588435437495,-0.19326194675562036,40.70175438596491,285
252,-0.7,40,8,5,-0.11670219547642391,-0.020995982053445217,-7.264717850958089,-0.1371589476694851,34.32835820895522,201
252,-0.6,40,2,10,-0.5663909592181398,-0.13314824337807418,-7.265443538788563,-0.6256723385495631,39.112050739957716,946
1000,-0.4,26,2,5,-0.6801664025010206,-0.17710692253481086,-7.2763223648061155,-0.6884894975374938,38.12316715542522,1023
500,-0.7,6,4,5,-0.28905026785602794,-0.05666734781445415,-7.283196037553408,-0.2884758739132518,40.119760479041915,334
252,-0.6,13,2,10,-0.630287274977641,-0.1564593304376758,-7.283356207480543,-0.6613286835934501,38.05496828752643,946
1000,-0.5,20,2,5,-0.6320649945262118,-0.15715429252875224,-7.3040445372944385,-0.6514751238378139,37.11943793911007,854
252,-0.1,13,6,5,-0.4192707476718174,-0.08874449246761984,-7.307006443205497,-0.449238278688765,41.03225806451613,775
500,-0.7,52,2,10,-0.4613233018184204,-0.10038254134435487,-7.308762097773639,-0.47180406033849764,36.5814696485623,626
1000,-0.5,10,4,10,-0.3046430015781695,-0.06023777895754079,-7.3124828955983485,-0.32307799228089695,39.31818181818182,440
252,-0.6,13,6,5,-0.2249930278349488,-0.042648173558118674,-7.319517790189308,-0.2474661654690442,41.988950276243095,362
500,-0.2,6,4,5,-0.54041966471072,-0.12448265523179436,-7.322285764618665,-0.5525941654061756,38.56132075471698,848
252,-0.6,52,4,5,-0.3453533939505373,-0.06988274706248021,-7.323552842837714,-0.4180238211285666,40.74074074074074,513
252,-0.6,3,4,5,-0.373831859296605,-0.07692980884587397,-7.327277772052594,-0.4042989522317131,37.8167641325536,513
500,-0.7,10,2,20,-0.505496153313387,-0.11344869509528621,-7.329656598367128,-0.5154026155170108,33.54632587859425,626
252,-0.5,3,4,5,-0.47251948648939435,-0.10360778070805521,-7.337314076019836,-0.49765085849375523,38.75739644970414,676
1000,-0.5,6,4,5,-0.3292346198016123,-0.06600604257905218,-7.337455640813166,-0.3362648726647246,39.77272727272727,440
252,-0.3,52,4,5,-0.5328220422597092,-0.12202447538997774,-7.3390376612041495,-0.5579434493461786,41.519823788546255,908
1000,-0.6,40,2,5,-0.5378562615910456,-0.1236495355900078,-7.341026498145357,-0.5468423261305464,37.675070028011206,714
1000,-0.5,3,2,20,-0.5884750911734613,-0.14086221272595667,-7.341595509328807,-0.6159213086265198,36.0655737704918,854
252,-0.7,6,4,10,-0.21879055954661364,-0.04134235323982882,-7.347656714935151,-0.2674773845933949,39.19308357348703,347
252,-0.7,3,4,10,-0.2279728632840492,-0.04327860873441802,-7.348721304798087,-0.28622522580076304,36.59942363112392,347
1000,-0.6,6,6,5,-0.19146031641744332,-0.035688849893020014,-7.3493363671511105,-0.20468690998800831,35.7429718875502,249
252,-0.3,20,4,5,-0.5178836393182491,-0.11728631485690033,-7.364740428598228,-0.547989970063171,40.41850220264317,908
1000,-0.2,13,2,20,-0.7180025426737962,-0.19463366426989037,-7.374852995444469,-0.7246076240118612,35.25969275786394,1367
500,-0.3,3,2,10,-0.8200899644497966,-0.2542099856768467,-7.379228687472173,-0.829720421800014,36.48740639891082,1469
500,-0.1,6,2,20,-0.8259343911759349,-0.25840968175149337,-7.380306436430831,-0.8350810432053165,36.84210526315789,1843
252,-0.6,52,2,10,-0.5713065683464535,-0.13483659517023117,-7.3946069473055065,-0.6168908204900345,38.79492600422833,946
500,-0.6,40,2,10,-0.5793922466618249,-0.13764900184711004,-7.399775912786612,-0.5905045653421401,36.6325369738339,879
500,-0.7,26,2,10,-0.4674821924143596,-0.10214975423601513,-7.4018019201617715,-0.48719038602031717,36.90095846645367,626
252,-0.7,10,6,5,-0.15769737474321932,-0.028919431846621824,-7.402649239973669,-0.1740393945544918,42.8,250
1000,-0.3,40,2,10,-0.6552694284090301,-0.16649090146472045,-7.410626846842333,-0.6784917645812336,35.87328767123288,1168
1000,-0.8,10,8,5,-0.03331532573145357,-0.005777132525802364,-7.412970490005165,-0.04255521710283072,37.3134328358209,67
1000,-0.5,13,2,20,-0.5615125362936261,-0.13148827915100836,-7.415771498761066,-0.5705052208710908,34.30913348946136,854
1000,-0.3,20,2,20,-0.6459327726101265,-0.16267332582570448,-7.419283522697424,-0.6661061298289902,35.44520547945205,1168
500,-0.6,6,2,20,-0.6091540328772532,-0.1484030258478265,-7.423663614884024,-0.6224944570787501,35.60864618885097,879
500,-0.8,26,2,20,-0.25973264944946495,-0.05012640162576287,-7.427471714385599,-0.28990973391767083,38.243626062322946,353
500,-0.4,10,2,10,-0.7791286888588324,-0.22758684050026712,-7.435012946724456,-0.7899504910872617,35.231586940015184,1317
252,-0.6,20,2,10,-0.5941744955304935,-0.14290862094435108,-7.436739720146958,-0.6401018198562406,38.6892177589852,946
500,-0.1,13,4,5,-0.5535033299396872,-0.12879592123769168,-7.440618710343758,-0.5719779084461754,39.38753959873284,947
1000,-0.1,10,2,20,-0.7732918659440746,-0.22413406364927468,-7.447871873846647,-0.7806387117415864,34.46945337620579,1555
500,-0.3,20,2,10,-0.7719442161691721,-0.22334734750411944,-7.4615985137328815,-0.7856694096833663,37.78080326752893,1469
500,-0.2,6,2,20,-0.8011080657523415,-0.24130799687178583,-7.461816844653484,-0.8117323481016304,36.099333737129015,1651
252,-0.4,13,2,10,-0.7986608087218409,-0.23971976908294268,-7.464052736894193,-0.8100888654770075,37.878787878787875,1518
500,-0.4,6,2,10,-0.7847796995689738,-0.23100253736209164,-7.466370210536998,-0.7981191568798122,36.522399392558846,1317
252,-0.6,26,2,10,-0.5749107699387752,-0.13608474859770392,-7.467085101782869,-0.6178167536223116,38.372093023255815,946
1000,-0.5,3,4,5,-0.368629699509018,-0.07562295854571743,-7.4677929740454365,-0.379706593924966,37.95454545454545,440
252,-0.7,6,2,20,-0.47286168220169955,-0.10370724610287552,-7.471293107406371,-0.521424115253641,36.102236421725244,626
500,-0.4,3,2,5,-0.852737075698767,-0.2793136247592982,-7.481405066631312,-0.8603064326525773,37.43356112376613,1317
252,-0.3,6,2,20,-0.8158592659950803,-0.25123990288109166,-7.484820639504466,-0.8286432274237943,37.02224757558471,1753
500,-0.3,3,4,5,-0.5236603533804687,-0.11910394391771983,-7.493686403951746,-0.5502309418139516,37.46666666666666,750
1000,-0.8,3,6,10,-0.061771816713779404,-0.010843915150071215,-7.511514682637811,-0.07325381648942164,37.2093023255814,86
252,-0.4,40,4,5,-0.5006552236443786,-0.11197061967987076,-7.517740116721487,-0.5235199806878789,39.44723618090452,796
500,-0.1,10,2,20,-0.8206488491603453,-0.25460665835920604,-7.520893811160124,-0.8298955525035697,35.268583830710796,1843
252,-0.5,13,4,5,-0.442740291063044,-0.09515004233957092,-7.525223818709427,-0.46534523415053664,40.0887573964497,676
500,-0.3,52,2,10,-0.7572857573754745,-0.2150300762141737,-7.5273116349915234,-0.7641721474395725,37.44043567052417,1469
252,-0.5,3,2,20,-0.7001159733066987,-0.18611978845510113,-7.528601484554868,-0.7218059553046519,36.75548589341693,1276
1000,-0.8,13,4,5,-0.08184380824570436,-0.01449498832516194,-7.529735817847087,-0.10613028418830661,32.20338983050847,118
500,-0.6,52,2,10,-0.5871270470018108,-0.1403816269794429,-7.5424896421407235,-0.594823227300205,37.20136518771331,879
1000,-0.2,52,2,10,-0.7239180960045648,-0.19754801055053228,-7.5474370347955535,-0.7323134705224406,38.03950256035114,1367
252,-0.4,3,2,10,-0.8088008195857683,-0.24640826135316463,-7.550058441217062,-0.8203990347018574,36.49538866930172,1518
1000,-0.5,6,4,10,-0.311273863278821,-0.061776260662100624,-7.5515214226957745,-0.3260040708598103,39.09090909090909,440
500,-0.7,3,4,5,-0.2997733051904309,-0.05911564714928075,-7.552497011002555,-0.31000123513946964,34.73053892215569,334
500,-0.7,20,2,20,-0.43179224343644007,-0.09213470714975425,-7.5564180403995795,-0.45751715818638916,36.102236421725244,626
500,-0.1,52,4,5,-0.556674784489924,-0.12985720485640773,-7.562486645664827,-0.5719513417816727,39.17634635691658,947
1000,-0.2,6,4,10,-0.45243572061519344,-0.09786166402182728,-7.565115427979108,-0.46876434434922865,38.483547925608015,699
252,-0.7,10,6,10,-0.14382414269295063,-0.026202941074795594,-7.569657725457515,-0.16101237406515834,42.4,250
1000,-0.4,20,2,10,-0.6553090936366128,-0.1665073017040577,-7.5729832196513005,-0.6672128580031289,35.386119257087,1023
252,-0.1,40,4,5,-0.6179898645818936,-0.15172634469628532,-7.573708408476527,-0.6252172395745261,41.43985952589991,1139
252,-0.4,26,2,10,-0.7723274796436626,-0.22357069180807898,-7.584449210847385,-0.7905817003246256,38.537549407114625,1518
500,-0.5,3,2,10,-0.738597925216778,-0.20501033836056293,-7.598155268755433,-0.7498702415548855,36.36363636363637,1100
500,-0.3,40,2,10,-0.7667430828394908,-0.22034677327873609,-7.612233370412981,-0.7767439737260574,37.44043567052417,1469
500,-0.7,52,4,5,-0.2539565640336654,-0.048863121725468806,-7.621332178500499,-0.2544328087118808,35.32934131736527,334
500,-0.3,26,2,10,-0.7717578931733446,-0.22323888137342274,-7.629386094215436,-0.7870126473529551,38.257317903335604,1469
500,-0.2,10,2,20,-0.8010902884995992,-0.2412964014682094,-7.629579347637772,-0.8102059089026892,35.67534827377347,1651
252,-0.5,10,2,20,-0.7152138901825975,-0.19327735560837556,-7.630337421298931,-0.7352193008713638,35.9717868338558,1276
252,-0.1,13,4,5,-0.622676429961905,-0.15351498986972245,-7.632773924997938,-0.6345248982059429,41.35206321334504,1139
252,-0.3,3,6,5,-0.38152080273879785,-0.07887795206534187,-7.640233581716839,-0.3985554832961703,38.853503184713375,628
500,-0.5,10,2,10,-0.7341952687326403,-0.20273657811817214,-7.644158091957005,-0.743873902454723,34.36363636363636,1100
1000,-0.1,20,2,20,-0.7497854121730683,-0.2109343294472814,-7.644227139536159,-0.7656460156540386,35.17684887459807,1555
1000,-0.4,10,4,10,-0.3483770216027203,-0.07061875255512595,-7.645235508362158,-0.36103033181984323,37.09369024856596,523
500,-0.5,10,2,5,-0.786862160941449,-0.2322800236528303,-7.649795960452239,-0.7930277284749011,35.63636363636364,1100
1000,-0.2,26,2,10,-0.7456504771984533,-0.20871969057438833,-7.652075632630628,-0.7551952941468255,37.527432333577174,1367
1000,-0.6,26,2,5,-0.5511758750460339,-0.12802103933331155,-7.653779799078128,-0.555445399677417,38.51540616246499,714
252,-0.5,3,6,5,-0.3039721213921355,-0.060082800803999414,-7.654086821809937,-0.3238762854606865,40.59196617336152,473
1000,-0.1,3,4,5,-0.517576438882937,-0.11719016157367979,-7.667725953237492,-0.553040624404173,39.135959339263025,787
1000,-0.3,52,2,10,-0.6640171469303258,-0.17014625734468414,-7.668379618556179,-0.6730813045095047,35.87328767123288,1168
252,-0.5,20,2,20,-0.6581623056787126,-0.16769113372531064,-7.6706050033449875,-0.6903635992306895,37.93103448275862,1276
1000,-0.7,10,4,10,-0.17926937820633804,-0.03321801314057393,-7.671915897880343,-0.20325685782720815,37.547892720306514,261
252,-0.2,52,6,5,-0.4004970037306004,-0.08377329390574906,-7.67587782811986,-0.42369710586463205,38.5049365303244,709
1000,-0.2,20,2,20,-0.7143321938945862,-0.19285081852141095,-7.676808918185841,-0.732805635666345,35.25969275786394,1367
500,-0.4,13,2,10,-0.7668911270250165,-0.2204314105323424,-7.68351214508888,-0.7809340304006653,36.14274867122248,1317
500,-0.5,20,2,10,-0.684329663210814,-0.17894853198788796,-7.684446864611854,-0.6998397418151586,35.72727272727273,1100
1000,-0.7,20,2,5,-0.43059850415973555,-0.09180884430665659,-7.687797718732637,-0.4459513960539928,37.80487804878049,492
1000,-0.3,6,6,5,-0.2924147194135104,-0.05743220922349346,-7.6899666351007125,-0.31697805277387414,37.03703703703704,405
500,-0.8,40,4,10,-0.12293117346878457,-0.022179994250193458,-7.693326399665776,-0.1586914727925065,36.31578947368421,190
1000,-0.2,10,4,5,-0.4866040397233594,-0.10774666114697007,-7.695879935798418,-0.5020532968512397,39.05579399141631,699
252,-0.6,52,6,5,-0.23015883266590276,-0.043742371908182975,-7.696694990676702,-0.2718446868174379,41.71270718232044,362
1000,-0.5,26,2,5,-0.6249495461852952,-0.15438917429442744,-7.699473663602166,-0.6362773619495012,37.23653395784544,854
500,-0.4,20,2,10,-0.753069421425002,-0.2127149406912412,-7.701580567370679,-0.7685514809918501,36.59832953682612,1317
1000,-0.1,26,2,10,-0.7820645003506178,-0.22935219999106105,-7.709658673107194,-0.7928300145396152,36.52733118971061,1555
252,-0.5,10,4,5,-0.45712630803813403,-0.09918784149684223,-7.713518378281853,-0.48046708088574597,38.16568047337278,676
252,-0.4,13,4,5,-0.5059966917984616,-0.11360220730988024,-7.714622431222295,-0.5310865382225046,40.45226130653266,796
1000,-0.3,26,2,10,-0.6868795243403181,-0.18008642376284012,-7.716177189744471,-0.6973332743227225,36.81506849315068,1168
252,-0.7,20,6,10,-0.13665504646835602,-0.02481344738250235,-7.719100587935948,-0.1737097278983376,40.8,250
252,-0.7,13,2,20,-0.443666879289219,-0.09540749311450125,-7.720840642450563,-0.48126746939030585,34.185303514377,626
1000,-0.1,52,2,10,-0.7681278661188573,-0.22114020398308842,-7.72215021697969,-0.7740316794588016,37.041800643086816,1555
1000,-0.2,3,2,20,-0.7789606108258633,-0.2274863619542058,-7.7224699566115556,-0.7872323881251797,35.1865398683248,1367
500,-0.2,13,2,20,-0.7854938717578853,-0.23143948735294528,-7.725111951086263,-0.7937162989048501,36.34161114476075,1651
500,-0.2,6,6,5,-0.37450233143967304,-0.0770988943239228,-7.725199122901647,-0.38938604765439433,39.65217391304348,575
1000,-0.7,52,2,5,-0.43657576374253626,-0.09344621681466525,-7.731959326173449,-0.4496174769913275,37.60162601626016,492
1000,-0.3,6,4,10,-0.41170513381551244,-0.08672535165039541,-7.7319811797855635,-0.4320285106654066,38.72053872053872,594
1000,-0.8,6,4,20,-0.07768995660313516,-0.013734015245737141,-7.733023654427129,-0.09977238290554191,38.983050847457626,118
1000,-0.2,40,2,10,-0.7379547969868117,-0.2046762229209963,-7.7338570074265585,-0.7547989275828637,37.30797366495977,1367
252,-0.2,10,4,5,-0.5823529905322151,-0.13869004176582767,-7.734741496429561,-0.5986386684380611,40.116845180136316,1027
252,-0.1,52,6,5,-0.44066925415273506,-0.09457588923416893,-7.7400979269474135,-0.4635191380030087,41.677419354838705,775
1000,-0.8,10,8,10,-0.03092880382268992,-0.005357847512037717,-7.743539705291811,-0.04049876718098766,34.32835820895522,67
500,-0.4,26,2,10,-0.7432632476502332,-0.20745466479526387,-7.744030165006749,-0.760911709642093,37.737281700835226,1317
252,-0.8,52,2,10,-0.2639064282716451,-0.05104433868666336,-7.744525490686172,-0.29064010250085426,35.42319749216301,319
252,-0.2,20,4,5,-0.5714791673449211,-0.13489616838659102,-7.746771792041827,-0.5892195469337185,40.116845180136316,1027
1000,-0.6,40,2,10,-0.49077494157727086,-0.10899037925804,-7.749875259798624,-0.505714100499491,38.23529411764706,714
1000,-0.1,40,2,10,-0.7753653155592484,-0.22535208399443885,-7.764601258029647,-0.785973973315662,36.91318327974277,1555
1000,-0.5,20,2,10,-0.5878670157806896,-0.1406452689159825,-7.7696245709188085,-0.6077380314061298,35.831381733021075,854
252,-0.6,26,8,5,-0.16448061281399418,-0.030261169382144293,-7.776035013955063,-0.19056228182208856,42.45614035087719,285
252,-0.7,10,8,5,-0.13423755320502662,-0.02434705215844568,-7.787976297679255,-0.1503840689890692,38.308457711442784,201
252,-0.5,6,2,20,-0.7267947581994388,-0.19898397127917022,-7.792524457860948,-0.7484194467114134,36.5987460815047,1276
252,-0.4,3,4,5,-0.5432457593904783,-0.1254056276414065,-7.793404676684116,-0.5614264245080739,37.437185929648244,796
252,-0.8,3,2,20,-0.33263862948033185,-0.06681825309246647,-7.793509257142106,-0.36306026128142,32.9153605015674,319
252,-0.4,26,4,5,-0.4824407207469329,-0.10651352983877616,-7.793744241074523,-0.5062651187503484,41.33165829145729,796
1000,-0.7,3,4,5,-0.22288259551388456,-0.04220288995886723,-7.817976764048307,-0.23897606703474472,36.7816091954023,261
252,-0.3,10,4,5,-0.5552442861141692,-0.12937773166712385,-7.819427962532153,-0.5690249839816577,39.86784140969163,908
252,-0.7,26,8,5,-0.12535260958112227,-0.02264214618957816,-7.820800815410413,-0.1441451279166801,39.800995024875625,201
252,-0.4,52,4,5,-0.5072468140388013,-0.11398617641161024,-7.825638660789443,-0.5307999198200106,38.94472361809046,796
252,-0.7,3,2,20,-0.502566419654597,-0.1125527377579526,-7.830022801947489,-0.5287875126141528,35.3035143769968,626
500,-0.5,6,2,10,-0.7409666315555499,-0.20624682619870383,-7.832472487247485,-0.7535661360135351,35.81818181818181,1100
500,-0.2,52,4,5,-0.5259048874629952,-0.11981511316931959,-7.834380179407632,-0.5399100766681117,38.79716981132076,848
1000,-0.3,3,6,5,-0.2973460699251076,-0.0585587496053136,-7.843277176208076,-0.3261282522272064,37.53086419753087,405
500,-0.1,13,2,20,-0.8151397367240334,-0.25074041154767124,-7.850112578681568,-0.8237264014510971,35.268583830710796,1843
1000,-0.7,13,4,5,-0.19658259869005223,-0.036736247772400255,-7.853086448492581,-0.21144102904372009,36.015325670498086,261
500,-0.4,40,2,10,-0.7445241401201239,-0.2081216081480921,-7.858509853961191,-0.7560951021990208,37.28170083523158,1317
252,-0.2,13,4,5,-0.592034768486071,-0.1421375612330038,-7.866877457317532,-0.6005119085354103,40.21421616358325,1027
252,-0.1,10,6,5,-0.4599531299043572,-0.09999166777460478,-7.868113976540642,-0.48124130444391655,40.64516129032258,775
500,-0.6,20,2,10,-0.5986275870412225,-0.14452417860334132,-7.883911347302929,-0.6163428747409618,35.72241183162685,879
1000,-0.4,20,2,20,-0.6331685734984878,-0.1575871151520436,-7.88792689744174,-0.6562535809460878,35.87487781036168,1023
1000,-0.1,6,2,20,-0.8050381364604223,-0.2438927756013468,-7.8902617721654,-0.8134951637248737,35.241157556270096,1555
252,-0.2,20,2,20,-0.8192693787057089,-0.25362941572550846,-7.89100559331024,-0.829803823438794,37.27959697732997,1985
252,-0.4,52,2,10,-0.7839444427533151,-0.23049302686404205,-7.90644846208152,-0.8019605779499261,38.14229249011858,1518
500,-0.1,3,4,5,-0.6081818552987541,-0.1480411865484449,-7.908418748247345,-0.6205520882645624,38.01478352692714,947
252,-0.3,10,6,5,-0.37936358020648475,-0.07832936065960594,-7.90914414764285,-0.3905105546729508,38.05732484076433,628
252,-0.1,6,6,5,-0.46001562787454786,-0.10000947887694911,-7.920394161336577,-0.46909341588754305,41.29032258064516,775
252,-0.7,13,4,10,-0.22990855863055426,-0.043689219855838624,-7.923881044733735,-0.27193336037371996,36.023054755043226,347
252,-0.8,3,2,10,-0.3650275893696966,-0.07472328223424629,-7.928694622889391,-0.39265131133495745,33.5423197492163,319
500,-0.1,20,2,20,-0.805931244627985,-0.2444861829529852,-7.93898053080484,-0.816990618022204,36.08247422680412,1843
252,-0.1,10,2,20,-0.8823453900540007,-0.3064516532403587,-7.948427420446114,-0.8869786439653293,35.71106094808126,2215
500,-0.8,6,4,10,-0.13612489844941,-0.024711075908949942,-7.9500266552082275,-0.16951493999539502,39.473684210526315,190
500,-0.8,10,4,10,-0.12756964195184395,-0.023066216997796096,-7.952885772984795,-0.13711103509070588,38.94736842105263,190
1000,-0.6,3,6,5,-0.19112271340577847,-0.03562001066611098,-7.965539182492764,-0.20373778062723857,40.16064257028113,249
500,-0.2,13,4,5,-0.5448820186028345,-0.12594217861139467,-7.96876494572374,-0.5602012699388483,37.5,848
252,-0.6,13,8,5,-0.18456404080858446,-0.03428736225685547,-7.975026796300711,-0.2163332731835863,42.45614035087719,285
1000,-0.6,3,4,10,-0.29549260930867094,-0.058134570042380984,-7.977679493572279,-0.3157102107591895,36.33879781420765,366
1000,-0.6,52,2,10,-0.5085915661012597,-0.11440011323809707,-7.982066198648967,-0.5115813631021069,38.51540616246499,714
1000,-0.5,3,4,10,-0.34365582932694705,-0.0694707636224442,-7.983927460822704,-0.36877166333509825,36.59090909090909,440
252,-0.3,3,2,20,-0.8365527852963011,-0.26634857360675446,-7.988679791746808,-0.8437018411185249,36.50884198516828,1753
252,-0.8,6,2,20,-0.320387499695879,-0.06391095346973186,-7.993464771111135,-0.35285645964041257,35.42319749216301,319
252,-0.6,10,6,5,-0.2520540057460109,-0.04844879089618337,-7.99938161651988,-0.26971938717686017,42.26519337016575,362
1000,-0.2,13,4,5,-0.49002836176091835,-0.10876713819572315,-8.00222227493672,-0.5082176557693128,37.33905579399141,699
500,-0.3,6,2,20,-0.7921930314139586,-0.2355980346548152,-8.00314998359024,-0.8019620604173403,35.12593601089176,1469
500,-0.6,6,4,10,-0.34790550971531997,-0.07050379198299195,-8.005554779912847,-0.362479190596407,37.63676148796499,457
1000,-0.6,20,2,10,-0.5242816496426328,-0.11930051995352031,-8.009113714059557,-0.5291638597550654,34.87394957983193,714
1000,-0.6,10,4,10,-0.2895207725019019,-0.05677412980940322,-8.010696288240863,-0.3018490042114882,34.69945355191257,366
500,-0.6,10,2,20,-0.6324311667409448,-0.15729778547694673,-8.01583366700063,-0.6394317161541261,33.78839590443686,879
1000,-0.4,6,4,20,-0.32952515076848954,-0.06607523090409939,-8.036223753168175,-0.35708619481519965,36.137667304015295,523
500,-0.5,3,4,5,-0.4578443029338899,-0.09939167895204015,-8.038591748473703,-0.4700294057158575,37.04347826086957,575
1000,-0.3,3,8,5,-0.22547891955195698,-0.04275083499113774,-8.040224330430794,-0.2508525300963018,35.92233009708738,309
